X,Y,Label
-2.822408076385831,-3.3355344930083657,2
2.8328819196831456,3.1467136864333227,1
-2.8614308954773753,-0.5721079683959447,2
1.5519156585026759,1.5925362256234448,1
2.3751814223043213,3.026091050210834,1
3.361636025047634,2.3548802453948756,1
-3.0544591998341306,-0.587996330421495,2
1.3305947188786282,3.543360192379935,1
-1.652431892105482,-3.307344222113893,2
1.9376962862738951,3.4735924306351817,1
-3.6054462668955343,-6.480622937948892,2
3.7384665799954107,3.1713682811899706,1
1.9983799901050845,2.718899707114045,1
3.371145873371309,2.3960148132841796,1
1.3075353702851806,4.529550319460614,1
-3.4371566960279947,-2.5705651205095137,2
4.441273289066116,1.5641378488205606,1
3.028318376130461,3.029756139495745,1
2.885460154747382,4.237816311973462,1
3.4400144500533325,2.4979457756473886,1
-2.6842924999890996,-0.6385851868267918,2
-3.032340323848272,-0.0998320274428437,2
-1.2153734990400635,-6.964621125224822,2
-4.2028175614185175,-3.4673902121699807,2
2.929834288541353,1.3390390664840086,1
3.0715662372193924,2.5223425532348833,1
2.3002744920074143,3.213979910734222,1
-0.8767935877574224,-6.179265301969062,2
3.0961207769409835,2.5377247112949575,1
-1.9832464773444254,-0.34868490896961424,2
3.443819428146228,3.7746340534293368,1
-5.12552102226077,2.912931479779406,2
-2.050581758919161,-3.358067816314085,2
0.450330941877394,-0.7134630022451174,2
-2.3712368767358116,-5.67407581985127,2
1.1591257686683547,1.7204230332642985,1
3.3384964074944143,2.5847120860991986,1
2.4410781527284118,3.377211875064521,1
4.465648768921554,2.774223699513464,1
-1.821212037861896,-2.260129308357558,2
-5.460326820595335,-0.431281803747821,2
2.362260015748684,2.4690030449981824,1
3.822544912103189,1.7791563500289778,1
-1.3528098082969846,-6.611544532987395,2
-2.328675321026629,-0.5718636983349934,2
3.1281044149107893,2.318948342525119,1
2.7474318486068396,1.7522168180351505,1
3.5009171876243808,2.022444755201449,1
-3.7794943154181415,-1.2595317226515066,2
2.7918777496427247,2.506999065341167,1
-5.09996284572211,-0.8767324048371576,2
2.2728628241751316,2.7524813644484953,1
2.4477769557190285,3.6329318177555106,1
1.0812287847009585,2.9734861245507833,1
3.5839281853259637,2.6407079092129404,1
-1.5843070393309562,-2.5760826180009073,2
2.9641739608900486,4.564643655814006,1
-2.394282294268292,-5.375584147792259,2
-2.281811785997216,0.41775930292055596,2
3.3227185603380893,2.172769056447677,1
3.840643548988724,2.347376020697609,1
3.924027019206901,2.815097863557011,1
3.9540017634932023,3.651391251305798,1
-3.9584342673321253,-1.9714710206318857,2
2.8929696400454423,1.964757677580626,1
-1.1043167995450045,-2.2863040980174976,2
-3.197409545303664,1.669747802380762,2
2.338213535231612,3.852433334796224,1
-4.300206158458369,1.6377898405151878,2
4.382158991037527,3.648709887589643,1
2.073069528421917,2.9404746439382,1
2.3199752784215093,3.2322536971610036,1
5.060747924881987,4.755340842443204,1
3.109394794604893,3.725766623898692,1
1.405572341205633,2.400624977046227,1
-2.631351625016962,-1.8953149205349118,2
-0.8175240722729633,1.214063089535001,2
2.348163892197841,3.047398671316414,1
4.644967713501284,2.7509639604436216,1
3.473237624573545,2.9271710873431274,1
-2.509969511041499,-4.0458116792917025,2
-4.621177201970944,0.6524639428168943,2
-4.125750562691158,-3.713426288639403,2
-3.615870731488508,-1.4136175101163573,2
0.9618754648221461,1.991913689082596,1
-1.430647433342229,-1.5807196495173867,2
3.791031947043047,2.090612545205261,1
-2.4001387659015903,-3.7163183575315752,2
2.927989878419666,4.003532897892024,1
3.2891686439078183,5.455300139910895,1
-5.588905870460749,-4.462557689902532,2
2.5146364521708966,3.0818741393863225,1
-3.2087415793849225,-2.2773750229496055,2
1.6401438590200808,3.746253566027221,1
3.429618219132586,3.2076876871631113,1
1.9189366724001027,3.6159356069442636,1
2.983577103927248,4.188393273448084,1
2.4823887009638286,3.2237879516388985,1
-3.0726817009196914,-0.4820750931927469,2
-4.063445227433672,-2.523277846686776,2
0.5256337285430339,-2.1311118256667565,2
1.3724575621168373,3.048084946661382,1
2.2074792615672996,2.885263558533101,1
-1.3583430137233086,-5.894995788921689,2
3.018418379189552,4.676437312275283,1
1.9291075019388877,3.482472415243185,1
-2.008391998257592,-1.6641728340525948,2
2.9920273586833828,4.479944138890026,1
-1.3568559466244658,-2.843358601308023,2
2.4243621737622263,3.1220098146453616,1
-0.40041571414349564,-2.178720599961333,2
-2.389169279427414,-4.434396453233526,2
-2.4402492749776235,-4.398800724763718,2
-3.713859539546756,-5.234507721478707,2
1.655549488965723,2.0813480535158018,1
-6.0453535037385135,-5.216820685757529,2
2.5798131829041426,2.7182153911394926,1
5.122156197012633,4.032465260551147,1
3.650201177958661,2.900824136220617,1
1.993982618500298,1.7858113872122678,1
-5.661336442481625,-3.287418613236106,2
3.642722759867544,4.329152530132431,1
0.1555349284706904,0.874021310886679,2
-4.0631930991153205,-2.3319681884185597,2
4.1950466289248425,1.4768130952162253,1
3.2809918677350325,2.3773004801794064,1
1.4374465316182556,-7.775512720249795,2
3.3109075655980047,4.475356216949552,1
1.1292080789741443,2.6484865159586914,1
3.1958452550976815,2.021627222384968,1
-2.6003716015647287,-3.37369551254268,2
3.570890510693167,4.135565640180599,1
3.0970775493480405,3.9686449905328893,1
2.4232286694316674,3.755391225825756,1
0.9325578999601234,2.9108799604872115,1
-2.0847267245595837,-2.1073099596648626,2
-2.360249670508548,-3.178083564648076,2
0.6621960231709902,-0.3449240731661458,2
-5.639681398530717,-4.60286343665702,2
0.23988205677573582,-8.588841081808766,2
2.024126747022667,4.05364179660784,1
-1.340457355653981,-1.5177524222483636,2
-0.891794879482747,-3.477272768712659,2
-3.5187680581978644,-3.534268415750158,2
2.428821010217203,3.5725827813561586,1
-2.7305927692287124,-2.257669413654832,2
-7.131413474203272,-5.3973757121292785,2
-4.2706256052068685,-1.800327519178799,2
4.305478807154329,3.021003841632759,1
3.0865897874729,2.8443227646079206,1
2.349357430878173,2.5128746162353037,1
-3.0413838679864935,-2.156777884892764,2
-4.053451422932868,-3.3646288162627633,2
-0.41763229807691227,-4.354197515081854,2
2.7610519531335904,2.092436337958402,1
3.569767280232204,3.4477085600173147,1
3.81286211883896,3.629628841923612,1
0.126151608788172,-0.8447007727541225,2
2.555706739923888,3.377300493044852,1
2.7596746018418647,2.6251791924504024,1
-2.8302500698453987,-2.915021639434475,2
4.446977884353733,3.1965547765115745,1
2.1395866347160477,2.6154444557701746,1
-3.5241278148460173,-1.7844731017474547,2
4.665474444462577,4.014370065018131,1
2.101585328651642,3.4919191715065057,1
-2.9956922769877794,-2.64094566295474,2
-4.489754576255077,-1.6297958934420915,2
4.882024496475034,4.3454200461549775,1
-2.3829451487625857,0.8629039624106731,2
-1.7930881424326754,-1.670088862123285,2
-2.424341134953495,-4.7282070035450925,2
2.3730329422122325,4.8124485579969285,1
1.9958592332479321,2.2322024348958713,1
-5.5009509350134564,-2.684968774811728,2
1.4658858292643777,4.277676821898509,1
-2.0831930182369005,-4.755085983476802,2
-4.278318445692182,-3.248709034045256,2
2.6847307553596544,3.7589692204932676,1
1.5924883052821788,2.2221833124091246,1
-2.3918292701571238,-2.145966365793123,2
1.6718139511015695,3.1968612358691235,1
-1.6489944178339253,-1.4428303288092215,2
3.8294055811834893,0.7888646909921149,1
-3.2958844113946224,-4.257045922205992,2
-4.319840205049573,-3.0610548064385363,2
2.7450227825791447,4.503992988582689,1
1.5157360285623707,-3.403565355361927,2
0.18542526429268635,-4.538750950557335,2
2.9653151126132187,3.234214732536521,1
0.349030191606988,4.091506851922462,1
3.3323140119795918,2.2515134634434464,1
3.173180925851182,3.385317379728837,1
-3.2776806195458867,-3.579235847092505,2
3.2274599346041293,4.307142754282428,1
-1.7316776762335566,0.6050349195065472,2
-2.129738958265331,-1.347969542246234,2
4.628615545571292,1.6198985417851086,1
-7.095923635937533,-0.7683815521217845,2
3.6218099622171964,1.4297752801095436,1
-1.5719029767355233,0.6716575181501243,2
2.5365823071875377,2.534270246429743,1
-4.8667937380061135,-4.660214700914919,2
2.5544974785992283,4.453384477117701,1
-2.2133719769066724,-0.03006761150850812,2
4.402794310936099,1.5981489372077191,1
-2.739005044065121,-4.26169598673894,2
1.4433708264760963,3.60600995134564,1
-4.710690734235909,-0.2548486789610407,2
-2.2913458288449826,-0.8193918083098137,2
2.1607824767773613,2.6907876241487854,1
-1.2144364372966043,-6.411471229680535,2
3.0184339330653933,3.347581705361671,1
2.7301250647066286,2.0212362842176925,1
-2.8686974816090465,-4.2269861946560905,2
-3.667636897647827,-3.375981008351982,2
-2.2410583990910595,-5.340964123667922,2
-4.356851980847235,-3.506433840851006,2
-2.337053089367343,-4.346587103839148,2
3.7077519354554753,2.4375332241057324,1
-2.6925034818434868,-3.426378810219701,2
-0.7916896877914428,-0.08921798778606105,2
2.510560557481778,4.044160877069072,1
1.6797667929793578,4.831458765854354,1
-3.1550116712809655,-3.975788515639189,2
-4.304484992988851,-3.87599785200148,2
-3.3568817452193436,-2.2775727831913386,2
-4.593489836173052,-6.512585860258461,2
-0.8485342067153776,-0.27835080804109635,2
-3.0204385974831522,-4.059536990464684,2
-3.9245652227401626,-5.025278994146108,2
3.0602302099410266,5.463242112485286,1
-3.0128962087294675,-2.93698501643801,2
3.2140937441302038,1.754261221288012,1
3.0698020849900187,2.61468640313824,1
3.593101257968384,2.69045356068601,1
-4.029551632933745,-2.953503856133529,2
3.3801978510059634,3.610585745283823,1
-2.3081849260068017,-2.2159672630668217,2
2.5280681342105664,4.088950596967366,1
-3.9289887983666434,-0.3157929007000897,2
-2.138548608054608,-0.559756385817721,2
1.551986099583756,0.8011940433799181,1
-1.464189362810635,-5.091704526555887,2
4.547505201330061,4.7958776730955215,1
-5.825882508408509,-2.824166369029588,2
-3.428760960721562,-3.043423558861225,2
3.241962271566034,1.086719755342202,1
5.57335980324986,3.0592184340144883,1
-2.806909883039692,1.5020707505007245,2
-2.9909175389321523,-1.7784712864263739,2
3.6476885381006925,4.523029856408026,1
2.171004989077928,2.4398189598030307,1
2.153206281931595,1.4851527753141354,1
3.3570154859650474,2.3070904047393457,1
3.013001891877907,4.453534077157316,1
-5.2210232533590295,-0.9465816441119368,2
1.8086965027973514,3.6565536086338297,1
1.9323795706174056,2.8576205149787066,1
-3.317679247284382,-5.196908598988248,2
1.7100391002589461,1.704921227936384,1
6.078880808455238,4.119574911434577,1
-1.5434154430638405,-4.439021171970436,2
4.246085192497629,0.9266097675918505,1
-3.8113343263034363,-1.830904307703345,2
-5.140715423592413,-4.584045686532644,2
-1.7939959030074095,-2.8482704658127735,2
2.7587639421436703,3.352055396514297,1
3.170865438127942,2.816016663647321,1
-5.35111871681666,-0.08340655113586504,2
-2.250901322897951,-2.873326917009811,2
-4.6164530494425255,-1.5717558042592095,2
-0.23047847040241187,-0.5381794156598385,2
2.1676444268957713,3.471415556386404,1
4.0062928092144405,2.423108130476851,1
3.235614558108566,3.7708651938869666,1
-4.1925307715210955,-3.5502124501713004,2
3.293072473298681,2.285648581973632,1
2.1915063971068123,2.4982429564154636,1
-1.3161718902081532,-2.0229765504828197,2
1.4806300340459866,2.5157659271337485,1
-3.139073233931844,-6.785566519512363,2
-3.088520050386858,-2.766999248233083,2
-5.210685642235779,-3.652509833895628,2
-5.229355168025703,-1.5413617005892635,2
-0.7268700869721316,-3.556090263547389,2
-4.14586998537159,-4.642596701419196,2
0.8761042756901931,2.474244978319239,1
-3.5809791376420197,-5.439475099131464,2
-5.2003687244984205,-2.4772388090541186,2
-3.5651709137112224,0.8616085660427282,2
-3.6489603481088357,0.7653767872940866,2
3.2504928503458768,3.346448209496976,1
-3.2037705754706978,-5.100417794250271,2
3.5868570938002704,5.190455625809978,1
-2.5961655545453994,-3.1227467169349317,2
1.9787671828692868,3.7083564472993533,1
-2.547760051733724,-4.344698931343804,2
5.445751979616826,3.1292211819752276,1
3.935678393147461,4.2715550949941585,1
2.3373762410541534,3.5705986685931594,1
3.81351721736967,1.7691356835660448,1
-1.6695486268572164,-5.212875785817721,2
3.2598827942484236,3.7818228717773104,1
-2.041339529521395,-9.044611166118923,2
3.9261775475316414,4.9094166404701305,1
-2.8373285588431214,-7.193013111664046,2
-1.2519002672605768,-4.644694951117236,2
1.7391160456649548,3.917861947054776,1
3.0758045581937266,2.322838288487888,1
-3.2738758337952176,-5.552894468374033,2
3.496714153011233,2.861735698828815,1
-1.9251185479876112,-6.3646570434622305,2
3.6818914896263113,4.846707325736034,1
-3.052377940692724,-4.367957273797467,2
-4.446447117197954,-1.6281321075569262,2
-4.065493770377827,-2.9284365471269096,2
3.3417559757771595,4.876170839215886,1
-3.248740101370821,1.8543754915832338,2
4.149273326285676,2.2968235748741126,1
2.0253183297726784,3.787084603742452,1
3.632781866106285,5.270692857804396,1
1.5846292579495858,2.579354677234641,1
2.730593165555442,3.717542255795962,1
2.160278157819224,2.400607354555978,1
-3.417872273171154,-1.7457459845017358,2
2.7528226174794033,2.3180157520022013,1
-2.31198277718418,-3.157640060070799,2
-3.1280333956806965,-4.197030214064619,2
-1.0556311214536809,-3.4089688751532092,2
-1.3966069523975395,-3.4358281642461814,2
2.979098406035852,3.117327383308782,1
-4.583378158826674,-4.093100537875576,2
2.6078918468678425,1.5364850518678814,1
-2.5099912981790755,-0.951029029700937,2
-2.0479778030973783,-0.1160251677034112,2
-4.186821693225436,-3.8160591118319873,2
-2.4804667179124955,-3.5064221977606405,2
-3.3547314537616817,-3.7215340546196924,2
1.9871688796655762,3.314247332595274,1
-2.9127715198198625,-5.271446640263182,2
-4.197784225597582,0.565421711838638,2
-4.130228174744957,-4.444419815552312,2
1.8936650259939718,1.8037933759193292,1
3.005243699718183,3.046980593764742,1
2.3768594735752355,2.4445228808397452,1
3.3269273737641627,2.7808994711911357,1
-1.4832455778318219,-1.7963333752234203,2
0.6482599322912517,-3.197404661306329,2
-5.061289098400546,-2.8156591083901628,2
-3.5190557478001243,-2.6054646883443375,2
3.481009231736713,3.2238840242791316,1
3.6453759495851474,4.368631557532349,1
-2.9733426075857774,-3.2204497655623507,2
2.398293387770603,4.852278184508938,1
-1.264854394656667,-1.2869924213098696,2
-4.833997328917878,-2.5952234893455426,2
3.1867667644770785,2.2446170676466775,1
2.2979469061226476,2.6723378534022317,1
3.4933179008808892,3.1848361236948737,1
5.560084538268795,2.90394010027535,1
3.0976760985488316,2.2269902161445336,1
3.7116148780888896,1.8753579081621308,1
3.6585442726728306,5.01020453876635,1
2.4827115498996277,4.40934744018558,1
-4.731419170149882,-3.3095969920793404,2
-5.548385173956668,-5.616452267626711,2
3.342725346377704,3.456753219153784,1
5.189802933217672,2.1917017146448483,1
-1.0046402929714788,-5.4382064597652615,2
3.6543656563540576,2.9444153290895447,1
2.010395179741419,2.874213079900352,1
-2.2200819017531446,-2.7245056768751628,2
-1.1883692876123646,-4.000242166517036,2
-1.6470186084353378,-1.416620863466891,2
2.9598420493556565,1.5692248978819519,1
3.5765569630557663,3.311250154543536,1
3.984322398476584,2.786011155774491,1
0.38025489591025563,3.821902504375224,1
-2.561847349692873,-5.65555079492127,2
-3.6104033000415807,-0.7677089690622916,2
-7.028447607092851,-1.2744292248413602,2
2.4754797337202263,3.489374561227918,1
2.98148686400761,2.7113413610798616,1
2.9650115095030385,4.77080063563551,1
-3.494008550635072,-3.499685127242231,2
2.7510358515209266,3.9715709509543555,1
2.8419921014210106,2.57311893005258,1
2.7546118839971294,2.2462638356425106,1
-3.1398510887212856,-2.8170239917324413,2
1.622330632042909,2.062174960084877,1
-2.9792277558071927,-3.2996714948325634,2
3.9751197334177513,2.8529426184978615,1
-1.0028185374694347,-2.945843648501602,2
-2.1707560521889553,-4.1820228344328285,2
-2.60544267196018,-4.505970818018058,2
-2.878174152280335,-4.850547990884587,2
-3.383426673673833,0.3377531094303734,2
-0.9104569205574302,-2.802316192572335,2
1.9627538456735436,2.809661321916392,1
-3.397857246745869,-1.3523669572954593,2
2.1745028032074885,2.6786141583470067,1
1.9878956247398325,1.3451433281342307,1
-3.396934500325103,-4.685916073333569,2
2.407606075761131,2.136009230320184,1
2.4772769794809606,4.0490092258368895,1
2.216746707663763,2.6779384837943243,1
2.4602403196906386,2.2216952745976872,1
2.5123937759275066,2.567441812180379,1
-2.5392544305183016,-1.7039008226805346,2
-4.135866565064735,-0.9571626725437166,2
3.5193465142411724,4.532738913002578,1
-1.6811173974202693,-2.4975896797128856,2
2.3872113095156138,2.612298440064016,1
-6.664287150233603,-4.289116445760589,2
-1.9422951723606485,-7.425848923852705,2
2.754256935914056,2.7272764302523296,1
4.5792128155073915,3.767434729152909,1
1.4160971765142767,3.7604146561442975,1
-3.3914731229481623,-3.4947381426059367,2
2.5393612290402126,4.057122226218915,1
1.748460575809556,4.44376460407326,1
3.19652116970147,3.7090037575885124,1
4.158110873500068,3.7916626939629356,1
3.872320636720678,3.1833420057383517,1
4.066674689589154,4.169295590445673,1
3.0917607765355024,1.0124310853991072,1
4.201213922163944,2.5919246269784484,1
3.394452142378297,2.579015519179737,1
3.408252755714472,1.2974163957621596,1
-2.6201531564828855,-2.8725147771204336,2
3.835692112065142,1.870293145342382,1
2.954413983644502,3.2433394493226917,1
-3.756936895248588,-0.6531287825764815,2
4.503398301767151,3.8773622905756713,1
3.6862601903745134,1.3872841288103483,1
2.4106352430557885,3.8496020970210245,1
4.029155637325644,3.4725974824130432,1
3.384065448939307,2.967305251905907,1
-3.050404667648182,-1.9570308525346023,2
2.960444846143345,3.6815006973726243,1
3.82206015999449,4.896792982653947,1
-0.24126734006907258,1.9756123586657102,1
3.132969674146876,2.299879185060827,1
4.255756125573521,2.105392697780496,1
-2.926537423781833,-1.3729708779905634,2
-4.882647697599403,-4.757525863294162,2
-1.6059672712715654,-3.418467298149406,2
-2.7406899146526755,-6.306946800489808,2
2.227174785462428,2.763181393259991,1
-2.6037922895471493,-3.059045067557499,2
3.8711247034316925,2.673976467832159,1
2.116142563798867,3.153725105945528,1
3.270456825779839,2.949761890550863,1
-2.2186612133883763,-3.0439114533285316,2
-0.57927865255366,-3.3867191464295257,2
-3.1702446747174378,-0.524492366898365,2
2.240867338446302,3.1503937864762075,1
3.515047686306048,6.852731490654721,1
2.780328112162488,3.3571125715117462,1
3.0557249122886945,4.094191518470948,1
3.638592458777374,1.3384799377310401,1
-2.2989999514064414,-1.0544694091509657,2
-0.1629562301851557,0.4482626827207463,2
2.8076390352188776,3.3015473423336124,1
3.0642800190954627,1.9222552220706939,1
0.30311335705842835,2.9457051334821878,1
4.158595579007404,2.1793176816482895,1
3.625667347765006,2.1428424435837172,1
2.2696333682828636,3.216458589581975,1
-1.734385808826879,-4.60640748134247,2
-1.4602769359993528,-3.8322796529809167,2
3.1142276486620397,3.150301761461878,1
3.222133771633713,2.5212513783365225,1
2.7311113094451693,1.8934740912583297,1
4.2669111491866225,2.292330534381219,1
4.797686526849523,3.64084286126701,1
-3.052640191694077,-3.1601052833244436,2
-4.369445861116935,-1.7700461154146563,2
-2.395855939671743,-0.8322277983455715,2
3.2597225017214817,2.095683374895591,1
-2.6318493250278374,-2.354461420259116,2
-0.7023576895369339,-2.7257008346142575,2
-2.6616538400187792,-5.398726327943014,2
3.326133022242118,1.748886423614697,1
3.5470973811700377,2.797807347566106,1
-3.427756732838249,-4.3716100532569735,2
-2.291698950893917,-1.573274364059853,2
-3.4853471705101216,-2.398213864799348,2
3.412931454275624,2.4362754471960253,1
-2.107897560399215,0.38417650641900813,2
3.048521627944827,2.1690498835889622,1
-3.004772203436219,-4.829548322446705,2
0.029627795418771807,-3.054458523859848,2
-3.1141504822979313,-1.36176698430527,2
-1.853343943613127,-3.30032347590059,2
-2.4066915279711516,-3.2704482820397462,2
-3.2387499705585094,-3.2335555528465174,2
-4.169385411143036,-4.9632287470487775,2
2.1104855703744767,2.1841897150345617,1
-2.7978479367375835,-5.66969747434516,2
4.451143607795042,3.959270826085207,1
3.087047068238171,2.7009926495341325,1
2.3626128726934823,4.189016531107551,1
2.779035826170336,3.026885838994531,1
2.295656309457241,1.5915387036364403,1
2.917848821607431,4.117295831588128,1
1.2750821674869672,2.437712470759027,1
-2.4459054617676173,-4.221439718624418,2
-1.8572337024894618,-4.198450696729989,2
-2.4074176340624,0.7399855542581792,2
3.0773683076476184,2.1387157986717362,1
-3.5538747157318906,-2.311178053163343,2
4.687141635072565,3.8816397569494505,1
0.5283554998727107,2.203104744529523,1
-3.0857873456012257,1.2511916115331658,2
4.765454240281096,3.4049817109609557,1
-3.224194672211957,-0.32438478233919454,2
-3.9192424653780504,-3.5027932604703196,2
-3.215624910462172,-2.70139345912999,2
-3.1175290279202823,-6.144621446715312,2
2.209525544554688,3.4714683571359957,1
3.2088635950047553,1.0403298761202244,1
-4.427974856945337,-8.283677552110692,2
-3.607271140017491,-2.719989499630677,2
2.4550809131910505,3.399136114352071,1
3.19905969557347,2.3997831228412054,1
2.9672467297840015,2.4565752288662352,1
-3.447469120807834,-5.442485594498617,2
-5.490159702649271,-6.171562195794571,2
-1.5141503037991224,-2.550328861334927,2
-0.7152208598010716,-0.8425261601923988,2
-3.45938094804231,-0.8047056331236098,2
3.529804177915283,4.4415686206579,1
-5.326945223458132,-6.107178495345468,2
-2.180758104696692,-3.034233863476087,2
-2.5412867047077135,-5.020738791985615,2
3.005113456642461,2.765412866624853,1
2.2871542173228354,3.106430227691897,1
-1.5293526875091148,-4.496092125535525,2
3.0969959649927183,3.5951570254369134,1
-0.6970994106490718,-1.7277151568945786,2
-3.979231140609275,-3.95994895691247,2
2.9963974609094315,1.8416353108074572,1
-4.51010137363891,-5.356105515907673,2
-1.5191793793080437,-2.4981104760264534,2
2.776537214674149,3.714000494092092,1
-0.7740465723595049,-4.08043777550904,2
-1.721643088234334,-2.023822601659459,2
1.6955304994951468,3.6696725488300386,1
3.86960592010566,4.3556378588049505,1
-4.560710979696607,-5.21055691754123,2
-4.19692906009282,-1.9161044696045686,2
-5.472797630796425,-1.2257052814659173,2
-2.3770746516936683,-6.562042275907999,2
-5.036539488672197,-5.451345616337161,2
-2.724783497464576,-4.392286298985091,2
-1.950473237116212,0.6670721683628851,2
3.1910990680199034,3.046436548156149,1
-2.573201802260969,-5.232457709771002,2
4.167782061659807,3.254420843301213,1
3.5049872789804573,3.8657551941701214,1
-2.7246014323437806,-1.5333612771845557,2
2.3993613100811952,2.708306250206723,1
1.8772779784377014,3.3824097461840505,1
-2.2975612220787296,-5.7493564749029025,2
4.5231240772696575,3.5389100436846586,1
-3.472092049797416,-1.441562574296109,2
3.3078017688920593,1.2898316073433744,1
-4.886596947464805,-2.764373205094187,2
2.530525614065048,3.5425600435859645,1
1.3935536797424275,3.203463635867223,1
0.06177567872866652,-1.9806039515145946,2
3.681952971294964,2.689733243406544,1
-3.081485284212519,2.374200626775223,2
-4.736099621441938,-0.3402631295345926,2
-1.375581482189627,-2.5515136407990493,2
1.816741487334225,0.9607678222398994,1
-2.2700136657595125,-1.3786365304091803,2
-0.48933125824294255,-4.4450081937275625,2
-1.749771010712705,-8.42076601576208,2
3.785800158650832,3.425457561784965,1
-0.7391714900228554,-3.5786855884329363,2
2.0805757657661967,4.54993440501754,1
2.636387787786144,2.9430543762789325,1
-4.560172232927062,1.597818918366304,2
4.073631749859772,1.9734847005889398,1
2.9339202013526835,1.7889838002375433,1
1.8894241545341712,4.7522704434236225,1
3.756988616645352,2.0778346758223747,1
-3.9746587593645883,1.6404243822356266,2
3.833922154548904,3.4591800792284366,1
3.3436182895684614,1.236959844637266,1
3.324083969394795,2.6149177195836835,1
-3.7674566475283946,-7.027287524967269,2
1.651814577894287,3.743264094022715,1
1.2868654709091225,4.353872374165412,1
2.033023856870787,2.95228864385802,1
2.735343166762044,5.720169166589619,1
-1.0544567667656362,-3.665372221135929,2
-1.3415107159749078,-3.0571406398387273,2
-3.5232746166869413,-3.1975855834761706,2
3.337602662075202,2.5881230338775327,1
-3.4558299789891365,0.6120898508542632,2
5.133033374656266,1.0479122004774981,1
-3.8245960215379577,-1.0759227871912354,2
3.285865390724905,3.334456789987025,1
-1.2354262384812895,-3.659527530602668,2
-6.044647074858856,-5.467202735508021,2
-1.7342246773900076,-6.5356498951344655,2
3.55979044793104,4.080780725554622,1
-4.348210247197739,-4.079447331296702,2
-2.2316605589261687,-2.7265344697413267,2
-5.359734227237437,-3.5755114334921183,2
-3.3411898471878665,-2.0836176246601807,2
-0.3131612007635485,-1.4960794842320606,2
2.525054688839044,2.3466707674262883,1
4.865774511144757,3.4738329209117875,1
